trip_id,pattern_id,pattern_name
13665988,286065,E1
13665989,286065,E1
13665990,286065,E1
13665991,286065,E1
13665992,286065,E1
13665993,286065,E1
13665994,286065,E1
13665995,286065,E1
13665996,286065,E1
13665997,286065,E1
13665998,286065,E1
13665999,286065,E1
13666000,286065,E1
13666001,286065,E1
13666002,286065,E1
13666003,286065,E1
13666004,286065,E1
13666005,286065,E1
13666006,286065,E1
13666007,286065,E1
13666008,286065,E1
13666009,286065,E1
13666010,286065,E1
13666011,286065,E1
13666012,286065,E1
13666013,286065,E1
13666014,286065,E1
13666015,286065,E1
13666016,286065,E1
13666017,286065,E1
13666018,286065,E1
13666019,286065,E1
13666140,286065,E1
13666141,286065,E1
13666142,286065,E1
13666143,286065,E1
13666144,286065,E1
13666145,286065,E1
13666146,286065,E1
13666147,286065,E1
13666148,286065,E1
13666149,286065,E1
13666150,286065,E1
13666151,286065,E1
13666152,286065,E1
13666153,286065,E1
13666154,286065,E1
13666155,286065,E1
13666156,286065,E1
13666157,286065,E1
13666158,286065,E1
13666159,286065,E1
13666160,286065,E1
13666161,286065,E1
13666162,286065,E1
13666163,286065,E1
13666164,286065,E1
13666165,286065,E1
13666166,286065,E1
13666167,286065,E1
13666168,286065,E1
13666169,286065,E1
13666170,286065,E1
13666171,286065,E1
13666172,286065,E1
13666173,286065,E1
13666174,286065,E1
13666175,286065,E1
13666176,286065,E1
13666177,286065,E1
13666178,286065,E1
13666179,286065,E1
13666180,286065,E1
13666181,286065,E1
13666182,286065,E1
13666183,286065,E1
13666184,286065,E1
13666185,286065,E1
13666186,286065,E1
13666187,286065,E1
13666188,286065,E1
13666189,286065,E1
13666190,286065,E1
13666191,286065,E1
13666192,286065,E1
13666193,286065,E1
13666194,286065,E1
13666195,286065,E1
13666196,286065,E1
13666197,286065,E1
13666198,286065,E1
13666199,286065,E1
13666200,286065,E1
13666201,286065,E1
13666202,286065,E1
13666203,286065,E1
13666204,286065,E1
13666205,286065,E1
13666206,286065,E1
13666207,286065,E1
13666208,286065,E1
13666209,286065,E1
13666210,286065,E1
13666211,286065,E1
13666212,286065,E1
13666213,286065,E1
13666214,286065,E1
13666215,286065,E1
13666216,286065,E1
13666217,286065,E1
13666218,286065,E1
13666219,286065,E1
13666220,286065,E1
13666221,286065,E1
13666222,286065,E1
13666223,286065,E1
13666224,286065,E1
13666225,286065,E1
13666226,286065,E1
13666227,286065,E1
13666228,286065,E1
13666229,286065,E1
13666230,286065,E1
13666231,286065,E1
13666232,286065,E1
13666233,286065,E1
13666234,286065,E1
13666235,286065,E1
13666236,286065,E1
13666237,286065,E1
13666238,286065,E1
13666239,286065,E1
13666240,286065,E1
13666241,286065,E1
13666242,286065,E1
13666243,286065,E1
13666244,286065,E1
13666245,286065,E1
13666350,286065,E1
13666351,286065,E1
13666352,286065,E1
13666353,286065,E1
13666354,286065,E1
13666355,286065,E1
13666356,286065,E1
13666357,286065,E1
13666358,286065,E1
13666359,286065,E1
13666360,286065,E1
13666361,286065,E1
13666362,286065,E1
13666363,286065,E1
13666364,286065,E1
13666365,286065,E1
13666366,286065,E1
13666367,286065,E1
13666368,286065,E1
13666369,286065,E1
13666370,286065,E1
13666371,286065,E1
13666372,286065,E1
13666373,286065,E1
13666374,286065,E1
13666375,286065,E1
13666376,286065,E1
13666377,286065,E1
13666378,286065,E1
13666379,286065,E1
13666380,286065,E1
13666381,286065,E1
13666382,286065,E1
13666383,286065,E1
13666384,286065,E1
13666385,286065,E1
13666386,286065,E1
13666387,286065,E1
13666388,286065,E1
13666389,286065,E1
13666390,286065,E1
13666391,286065,E1
13666392,286065,E1
13666393,286065,E1
13666394,286065,E1
13666395,286065,E1
13666396,286065,E1
13666397,286065,E1
13666398,286065,E1
13666399,286065,E1
13666400,286065,E1
13666401,286065,E1
13666402,286065,E1
13666403,286065,E1
13666404,286065,E1
13666405,286065,E1
13666406,286065,E1
13666407,286065,E1
13666408,286065,E1
13666409,286065,E1
13666410,286065,E1
13666411,286065,E1
13666412,286065,E1
13666413,286065,E1
13666414,286065,E1
13666415,286065,E1
13666416,286065,E1
13666417,286065,E1
13666418,286065,E1
13666419,286065,E1
13666420,286065,E1
13666421,286065,E1
13666422,286065,E1
13666423,286065,E1
13666424,286065,E1
13666425,286065,E1
13666426,286065,E1
13666427,286065,E1
13666428,286065,E1
13666429,286065,E1
13666430,286065,E1
13666431,286065,E1
13666432,286065,E1
13666433,286065,E1
13666434,286065,E1
13666435,286065,E1
13666436,286065,E1
13666437,286065,E1
13666438,286065,E1
13666439,286065,E1
13666440,286065,E1
13666441,286065,E1
13666442,286065,E1
13666020,286067,W1
13666021,286067,W1
13666022,286067,W1
13666023,286067,W1
13666024,286067,W1
13666025,286067,W1
13666026,286067,W1
13666027,286067,W1
13666028,286067,W1
13666029,286067,W1
13666030,286067,W1
13666031,286067,W1
13666032,286067,W1
13666033,286067,W1
13666034,286067,W1
13666035,286067,W1
13666036,286067,W1
13666037,286067,W1
13666038,286067,W1
13666039,286067,W1
13666040,286067,W1
13666041,286067,W1
13666042,286067,W1
13666043,286067,W1
13666044,286067,W1
13666045,286067,W1
13666046,286067,W1
13666047,286067,W1
13666048,286067,W1
13666049,286067,W1
13666050,286067,W1
13666051,286067,W1
13666052,286067,W1
13666053,286067,W1
13666054,286067,W1
13666055,286067,W1
13666056,286067,W1
13666057,286067,W1
13666058,286067,W1
13666059,286067,W1
13666060,286067,W1
13666061,286067,W1
13666062,286067,W1
13666063,286067,W1
13666064,286067,W1
13666065,286067,W1
13666066,286067,W1
13666067,286067,W1
13666068,286067,W1
13666069,286067,W1
13666070,286067,W1
13666071,286067,W1
13666072,286067,W1
13666073,286067,W1
13666074,286067,W1
13666075,286067,W1
13666076,286067,W1
13666077,286067,W1
13666078,286067,W1
13666079,286067,W1
13666080,286067,W1
13666081,286067,W1
13666082,286067,W1
13666083,286067,W1
13666084,286067,W1
13666085,286067,W1
13666086,286067,W1
13666087,286067,W1
13666088,286067,W1
13666089,286067,W1
13666090,286067,W1
13666091,286067,W1
13666092,286067,W1
13666093,286067,W1
13666094,286067,W1
13666095,286067,W1
13666096,286067,W1
13666097,286067,W1
13666098,286067,W1
13666099,286067,W1
13666100,286067,W1
13666101,286067,W1
13666102,286067,W1
13666103,286067,W1
13666104,286067,W1
13666105,286067,W1
13666106,286067,W1
13666107,286067,W1
13666108,286067,W1
13666109,286067,W1
13666110,286067,W1
13666111,286067,W1
13666112,286067,W1
13666113,286067,W1
13666114,286067,W1
13666115,286067,W1
13666116,286067,W1
13666117,286067,W1
13666118,286067,W1
13666119,286067,W1
13666120,286067,W1
13666121,286067,W1
13666122,286067,W1
13666123,286067,W1
13666124,286067,W1
13666125,286067,W1
13666126,286067,W1
13666127,286067,W1
13666128,286067,W1
13666129,286067,W1
13666130,286067,W1
13666131,286067,W1
13666132,286067,W1
13666133,286067,W1
13666134,286067,W1
13666135,286067,W1
13666136,286067,W1
13666137,286067,W1
13666138,286067,W1
13666139,286067,W1
13666246,286067,W1
13666247,286067,W1
13666248,286067,W1
13666249,286067,W1
13666250,286067,W1
13666251,286067,W1
13666252,286067,W1
13666253,286067,W1
13666254,286067,W1
13666255,286067,W1
13666256,286067,W1
13666257,286067,W1
13666258,286067,W1
13666259,286067,W1
13666260,286067,W1
13666261,286067,W1
13666262,286067,W1
13666263,286067,W1
13666264,286067,W1
13666265,286067,W1
13666266,286067,W1
13666267,286067,W1
13666268,286067,W1
13666269,286067,W1
13666270,286067,W1
13666271,286067,W1
13666272,286067,W1
13666273,286067,W1
13666274,286067,W1
13666275,286067,W1
13666276,286067,W1
13666277,286067,W1
13666278,286067,W1
13666279,286067,W1
13666280,286067,W1
13666281,286067,W1
13666282,286067,W1
13666283,286067,W1
13666284,286067,W1
13666285,286067,W1
13666286,286067,W1
13666287,286067,W1
13666288,286067,W1
13666289,286067,W1
13666290,286067,W1
13666291,286067,W1
13666292,286067,W1
13666293,286067,W1
13666294,286067,W1
13666295,286067,W1
13666296,286067,W1
13666297,286067,W1
13666298,286067,W1
13666299,286067,W1
13666300,286067,W1
13666301,286067,W1
13666302,286067,W1
13666303,286067,W1
13666304,286067,W1
13666305,286067,W1
13666306,286067,W1
13666307,286067,W1
13666308,286067,W1
13666309,286067,W1
13666310,286067,W1
13666311,286067,W1
13666312,286067,W1
13666313,286067,W1
13666314,286067,W1
13666315,286067,W1
13666316,286067,W1
13666317,286067,W1
13666318,286067,W1
13666319,286067,W1
13666320,286067,W1
13666321,286067,W1
13666322,286067,W1
13666323,286067,W1
13666324,286067,W1
13666325,286067,W1
13666326,286067,W1
13666327,286067,W1
13666328,286067,W1
13666329,286067,W1
13666330,286067,W1
13666331,286067,W1
13666332,286067,W1
13666333,286067,W1
13666334,286067,W1
13666335,286067,W1
13666336,286067,W1
13666337,286067,W1
13666338,286067,W1
13666339,286067,W1
13666340,286067,W1
13666341,286067,W1
13666342,286067,W1
13666343,286067,W1
13666344,286067,W1
13666345,286067,W1
13666346,286067,W1
13666347,286067,W1
13666348,286067,W1
13666349,286067,W1
13666443,286067,W1
13666444,286067,W1
13666445,286067,W1
13666446,286067,W1
13666447,286067,W1
13666448,286067,W1
13666449,286067,W1
13666450,286067,W1
13666451,286067,W1
13666452,286067,W1
13666453,286067,W1
13666454,286067,W1
13666455,286067,W1
13666456,286067,W1
13666457,286067,W1
13666458,286067,W1
13666459,286067,W1
13666460,286067,W1
13666461,286067,W1
13666462,286067,W1
13666463,286067,W1
13666464,286067,W1
13666465,286067,W1
13666466,286067,W1
13666467,286067,W1
13666468,286067,W1
13666469,286067,W1
13666470,286067,W1
13666471,286067,W1
13666472,286067,W1
13666473,286067,W1
13666474,286067,W1
13666475,286067,W1
13666476,286067,W1
13666477,286067,W1
13666478,286067,W1
13666479,286067,W1
13666480,286067,W1
13666481,286067,W1
13666482,286067,W1
13666483,286067,W1
13666484,286067,W1
13666485,286067,W1
13666486,286067,W1
13666487,286067,W1
13666488,286067,W1
13666489,286067,W1
13666490,286067,W1
13666491,286067,W1
13666492,286067,W1
13666493,286067,W1
13666494,286067,W1
13666495,286067,W1
13666496,286067,W1
13666497,286067,W1
13666498,286067,W1
13666499,286067,W1
13666500,286067,W1
13666501,286067,W1
13666502,286067,W1
13666503,286067,W1
13666504,286067,W1
13666505,286067,W1
13666506,286067,W1
13666507,286067,W1
13666508,286067,W1
13666509,286067,W1
13666510,286067,W1
13666511,286067,W1
13666512,286067,W1
13666513,286067,W1
13666514,286067,W1
13666515,286067,W1
13666516,286067,W1
13666517,286067,W1
13666518,286067,W1
13666519,286067,W1
13666520,286067,W1
13666521,286067,W1
13666522,286067,W1
13666523,286067,W1
13666524,286067,W1
13666525,286067,W1
13666526,286067,W1
13666527,286067,W1
13666528,286067,W1
13666529,286067,W1
13666530,286067,W1
13666531,286067,W1
13666532,286067,W1
13666533,286067,W1
13666534,286067,W1
13666535,286068,E1
13666536,286068,E1
13666537,286068,E1
13666538,286068,E1
13666539,286068,E1
13666542,286068,E1
13666543,286068,E1
13666545,286068,E1
13666546,286068,E1
13666547,286068,E1
13666548,286068,E1
13666549,286068,E1
13666550,286068,E1
13666551,286068,E1
13666552,286068,E1
13666553,286068,E1
13666555,286068,E1
13666556,286068,E1
13666557,286068,E1
13666558,286068,E1
13666559,286068,E1
13666560,286068,E1
13666561,286068,E1
13666563,286068,E1
13666564,286068,E1
13666565,286068,E1
13666566,286068,E1
13666567,286068,E1
13666568,286068,E1
13666569,286068,E1
13666570,286068,E1
13666571,286068,E1
13666572,286068,E1
13666573,286068,E1
13666574,286068,E1
13666575,286068,E1
13666576,286068,E1
13666577,286068,E1
13666578,286068,E1
13666579,286068,E1
13666580,286068,E1
13666581,286068,E1
13666582,286068,E1
13666583,286068,E1
13666584,286068,E1
13666585,286068,E1
13666586,286068,E1
13666587,286068,E1
13666588,286068,E1
13666589,286068,E1
13666590,286068,E1
13666591,286068,E1
13666592,286068,E1
13666593,286068,E1
13666594,286068,E1
13666595,286068,E1
13666597,286068,E1
13666599,286068,E1
13666600,286068,E1
13666601,286068,E1
13666602,286068,E1
13666604,286068,E1
13666605,286068,E1
13666606,286068,E1
13666607,286068,E1
13666608,286068,E1
13666609,286068,E1
13666610,286068,E1
13666611,286068,E1
13666612,286068,E1
13666613,286068,E1
13666614,286068,E1
13666615,286068,E1
13666616,286068,E1
13666617,286068,E1
13666618,286068,E1
13666619,286068,E1
13666620,286068,E1
13666621,286068,E1
13666622,286068,E1
13666623,286068,E1
13666624,286068,E1
13666625,286068,E1
13666626,286068,E1
13666627,286068,E1
13666628,286068,E1
13666629,286068,E1
13666630,286068,E1
13666631,286068,E1
13666632,286068,E1
13666633,286068,E1
13666634,286068,E1
13666635,286068,E1
13666636,286068,E1
13666637,286068,E1
13666638,286068,E1
13666639,286068,E1
13666640,286068,E1
13666641,286068,E1
13666642,286068,E1
13666643,286068,E1
13666644,286068,E1
13666646,286068,E1
13666648,286068,E1
13666649,286068,E1
13666650,286068,E1
13666651,286068,E1
13666652,286068,E1
13666653,286068,E1
13666654,286068,E1
13666655,286068,E1
13666656,286068,E1
13666657,286068,E1
13666658,286068,E1
13666776,286068,E1
13666777,286068,E1
13666778,286068,E1
13666779,286068,E1
13666780,286068,E1
13666781,286068,E1
13666782,286068,E1
13666783,286068,E1
13666785,286068,E1
13666786,286068,E1
13666787,286068,E1
13666788,286068,E1
13666789,286068,E1
13666790,286068,E1
13666791,286068,E1
13666792,286068,E1
13666793,286068,E1
13666794,286068,E1
13666795,286068,E1
13666796,286068,E1
13666797,286068,E1
13666798,286068,E1
13666799,286068,E1
13666800,286068,E1
13666801,286068,E1
13666802,286068,E1
13666803,286068,E1
13666804,286068,E1
13666805,286068,E1
13666806,286068,E1
13666807,286068,E1
13666808,286068,E1
13666809,286068,E1
13666810,286068,E1
13666811,286068,E1
13666812,286068,E1
13666813,286068,E1
13666814,286068,E1
13666815,286068,E1
13666816,286068,E1
13666817,286068,E1
13666818,286068,E1
13666819,286068,E1
13666820,286068,E1
13666821,286068,E1
13666822,286068,E1
13666823,286068,E1
13666824,286068,E1
13666825,286068,E1
13666826,286068,E1
13666827,286068,E1
13666828,286068,E1
13666829,286068,E1
13666830,286068,E1
13666831,286068,E1
13666832,286068,E1
13666833,286068,E1
13666834,286068,E1
13666835,286068,E1
13666836,286068,E1
13666837,286068,E1
13666838,286068,E1
13666840,286068,E1
13666841,286068,E1
13666842,286068,E1
13666843,286068,E1
13666844,286068,E1
13666845,286068,E1
13666846,286068,E1
13666847,286068,E1
13666848,286068,E1
13666849,286068,E1
13666850,286068,E1
13666851,286068,E1
13666852,286068,E1
13666853,286068,E1
13666854,286068,E1
13666855,286068,E1
13666856,286068,E1
13666857,286068,E1
13666941,286068,E1
13666942,286068,E1
13666943,286068,E1
13666944,286068,E1
13666945,286068,E1
13666946,286068,E1
13666947,286068,E1
13666949,286068,E1
13666950,286068,E1
13666951,286068,E1
13666952,286068,E1
13666953,286068,E1
13666954,286068,E1
13666955,286068,E1
13666956,286068,E1
13666957,286068,E1
13666958,286068,E1
13666960,286068,E1
13666961,286068,E1
13666962,286068,E1
13666963,286068,E1
13666964,286068,E1
13666965,286068,E1
13666966,286068,E1
13666967,286068,E1
13666968,286068,E1
13666969,286068,E1
13666970,286068,E1
13666971,286068,E1
13666972,286068,E1
13666973,286068,E1
13666974,286068,E1
13666975,286068,E1
13666976,286068,E1
13666977,286068,E1
13666978,286068,E1
13666979,286068,E1
13666980,286068,E1
13666981,286068,E1
13666982,286068,E1
13666983,286068,E1
13666984,286068,E1
13666985,286068,E1
13666986,286068,E1
13666987,286068,E1
13666988,286068,E1
13666989,286068,E1
13666990,286068,E1
13666991,286068,E1
13666992,286068,E1
13666993,286068,E1
13666994,286068,E1
13666995,286068,E1
13666996,286068,E1
13666997,286068,E1
13666998,286068,E1
13666999,286068,E1
13667000,286068,E1
13667001,286068,E1
13667002,286068,E1
13667003,286068,E1
13667004,286068,E1
13667005,286068,E1
13667006,286068,E1
13667007,286068,E1
13667008,286068,E1
13667009,286068,E1
13666603,286069,E2
13666645,286069,E2
13666839,286069,E2
13666948,286069,E2
13666540,286071,E4
13666541,286071,E4
13666544,286071,E4
13666554,286071,E4
13666562,286071,E4
13666596,286071,E4
13666598,286071,E4
13666647,286071,E4
13666659,286071,E4
13666784,286072,E7
13666959,286072,E7
13666660,286073,W1
13666661,286073,W1
13666662,286073,W1
13666663,286073,W1
13666664,286073,W1
13666665,286073,W1
13666666,286073,W1
13666667,286073,W1
13666668,286073,W1
13666669,286073,W1
13666670,286073,W1
13666671,286073,W1
13666672,286073,W1
13666673,286073,W1
13666675,286073,W1
13666676,286073,W1
13666677,286073,W1
13666678,286073,W1
13666679,286073,W1
13666680,286073,W1
13666682,286073,W1
13666683,286073,W1
13666684,286073,W1
13666685,286073,W1
13666689,286073,W1
13666690,286073,W1
13666692,286073,W1
13666693,286073,W1
13666694,286073,W1
13666695,286073,W1
13666696,286073,W1
13666697,286073,W1
13666698,286073,W1
13666699,286073,W1
13666702,286073,W1
13666706,286073,W1
13666707,286073,W1
13666709,286073,W1
13666710,286073,W1
13666711,286073,W1
13666712,286073,W1
13666713,286073,W1
13666714,286073,W1
13666715,286073,W1
13666716,286073,W1
13666717,286073,W1
13666718,286073,W1
13666719,286073,W1
13666720,286073,W1
13666721,286073,W1
13666722,286073,W1
13666723,286073,W1
13666724,286073,W1
13666725,286073,W1
13666726,286073,W1
13666727,286073,W1
13666728,286073,W1
13666729,286073,W1
13666730,286073,W1
13666731,286073,W1
13666732,286073,W1
13666734,286073,W1
13666736,286073,W1
13666737,286073,W1
13666738,286073,W1
13666739,286073,W1
13666740,286073,W1
13666741,286073,W1
13666742,286073,W1
13666743,286073,W1
13666744,286073,W1
13666745,286073,W1
13666746,286073,W1
13666747,286073,W1
13666748,286073,W1
13666749,286073,W1
13666750,286073,W1
13666751,286073,W1
13666752,286073,W1
13666753,286073,W1
13666754,286073,W1
13666755,286073,W1
13666756,286073,W1
13666757,286073,W1
13666758,286073,W1
13666759,286073,W1
13666760,286073,W1
13666761,286073,W1
13666762,286073,W1
13666763,286073,W1
13666764,286073,W1
13666765,286073,W1
13666766,286073,W1
13666767,286073,W1
13666768,286073,W1
13666769,286073,W1
13666770,286073,W1
13666771,286073,W1
13666772,286073,W1
13666773,286073,W1
13666774,286073,W1
13666775,286073,W1
13666858,286073,W1
13666859,286073,W1
13666860,286073,W1
13666861,286073,W1
13666862,286073,W1
13666863,286073,W1
13666864,286073,W1
13666865,286073,W1
13666866,286073,W1
13666867,286073,W1
13666868,286073,W1
13666869,286073,W1
13666870,286073,W1
13666871,286073,W1
13666872,286073,W1
13666873,286073,W1
13666874,286073,W1
13666875,286073,W1
13666876,286073,W1
13666877,286073,W1
13666878,286073,W1
13666880,286073,W1
13666881,286073,W1
13666882,286073,W1
13666883,286073,W1
13666884,286073,W1
13666886,286073,W1
13666887,286073,W1
13666889,286073,W1
13666890,286073,W1
13666892,286073,W1
13666893,286073,W1
13666894,286073,W1
13666895,286073,W1
13666896,286073,W1
13666897,286073,W1
13666898,286073,W1
13666899,286073,W1
13666900,286073,W1
13666901,286073,W1
13666903,286073,W1
13666904,286073,W1
13666905,286073,W1
13666906,286073,W1
13666907,286073,W1
13666908,286073,W1
13666909,286073,W1
13666910,286073,W1
13666911,286073,W1
13666912,286073,W1
13666913,286073,W1
13666914,286073,W1
13666915,286073,W1
13666916,286073,W1
13666917,286073,W1
13666918,286073,W1
13666919,286073,W1
13666920,286073,W1
13666921,286073,W1
13666922,286073,W1
13666923,286073,W1
13666924,286073,W1
13666925,286073,W1
13666926,286073,W1
13666927,286073,W1
13666928,286073,W1
13666929,286073,W1
13666930,286073,W1
13666931,286073,W1
13666932,286073,W1
13666933,286073,W1
13666934,286073,W1
13666935,286073,W1
13666936,286073,W1
13666937,286073,W1
13666938,286073,W1
13666939,286073,W1
13666940,286073,W1
13667011,286073,W1
13667012,286073,W1
13667013,286073,W1
13667014,286073,W1
13667015,286073,W1
13667016,286073,W1
13667017,286073,W1
13667018,286073,W1
13667019,286073,W1
13667020,286073,W1
13667021,286073,W1
13667022,286073,W1
13667023,286073,W1
13667024,286073,W1
13667025,286073,W1
13667026,286073,W1
13667027,286073,W1
13667028,286073,W1
13667029,286073,W1
13667030,286073,W1
13667031,286073,W1
13667032,286073,W1
13667033,286073,W1
13667034,286073,W1
13667035,286073,W1
13667036,286073,W1
13667037,286073,W1
13667038,286073,W1
13667039,286073,W1
13667040,286073,W1
13667041,286073,W1
13667042,286073,W1
13667043,286073,W1
13667044,286073,W1
13667045,286073,W1
13667046,286073,W1
13667047,286073,W1
13667048,286073,W1
13667049,286073,W1
13667050,286073,W1
13667051,286073,W1
13667052,286073,W1
13667053,286073,W1
13667054,286073,W1
13667055,286073,W1
13667056,286073,W1
13667057,286073,W1
13667058,286073,W1
13667059,286073,W1
13667060,286073,W1
13667061,286073,W1
13667062,286073,W1
13667063,286073,W1
13667064,286073,W1
13667067,286073,W1
13667068,286073,W1
13667069,286073,W1
13667070,286073,W1
13667071,286073,W1
13667072,286073,W1
13667073,286073,W1
13667074,286073,W1
13667075,286073,W1
13667077,286073,W1
13667078,286073,W1
13667079,286073,W1
13667080,286073,W1
13666674,286074,W2
13666681,286074,W2
13666686,286074,W2
13666703,286074,W2
13666879,286074,W2
13666888,286074,W2
13667065,286074,W2
13667066,286074,W2
13666733,286075,W3
13666735,286075,W3
13666885,286075,W3
13666891,286075,W3
13666902,286075,W3
13667010,286075,W3
13667076,286075,W3
13666687,286076,W5
13666688,286076,W5
13666691,286076,W5
13666700,286076,W5
13666701,286076,W5
13666704,286076,W5
13666705,286076,W5
13666708,286076,W5
13667081,286078,E1
13667082,286078,E1
13667083,286078,E1
13667084,286078,E1
13667085,286078,E1
13667086,286078,E1
13667087,286078,E1
13667088,286078,E1
13667089,286078,E1
13667090,286078,E1
13667091,286078,E1
13667092,286078,E1
13667093,286078,E1
13667094,286078,E1
13667095,286078,E1
13667096,286078,E1
13667097,286078,E1
13667098,286078,E1
13667099,286078,E1
13667100,286078,E1
13667101,286078,E1
13667102,286078,E1
13667103,286078,E1
13667104,286078,E1
13667105,286078,E1
13667106,286078,E1
13667107,286078,E1
13667108,286078,E1
13667109,286078,E1
13667110,286078,E1
13667111,286078,E1
13667112,286078,E1
13667113,286078,E1
13667114,286078,E1
13667115,286078,E1
13667116,286078,E1
13667117,286078,E1
13667118,286078,E1
13667119,286078,E1
13667120,286078,E1
13667121,286078,E1
13667122,286078,E1
13667123,286078,E1
13667124,286078,E1
13667125,286078,E1
13667126,286078,E1
13667127,286078,E1
13667128,286078,E1
13667129,286078,E1
13667130,286078,E1
13667131,286078,E1
13667132,286078,E1
13667133,286078,E1
13667134,286078,E1
13667135,286078,E1
13667136,286078,E1
13667137,286078,E1
13667138,286078,E1
13667197,286078,E1
13667198,286078,E1
13667199,286078,E1
13667200,286078,E1
13667201,286078,E1
13667202,286078,E1
13667203,286078,E1
13667204,286078,E1
13667205,286078,E1
13667206,286078,E1
13667207,286078,E1
13667208,286078,E1
13667209,286078,E1
13667210,286078,E1
13667211,286078,E1
13667212,286078,E1
13667213,286078,E1
13667214,286078,E1
13667215,286078,E1
13667216,286078,E1
13667217,286078,E1
13667218,286078,E1
13667219,286078,E1
13667220,286078,E1
13667221,286078,E1
13667222,286078,E1
13667223,286078,E1
13667224,286078,E1
13667225,286078,E1
13667226,286078,E1
13667227,286078,E1
13667228,286078,E1
13667229,286078,E1
13667230,286078,E1
13667231,286078,E1
13667232,286078,E1
13667233,286078,E1
13667234,286078,E1
13667235,286078,E1
13667236,286078,E1
13667237,286078,E1
13667238,286078,E1
13667239,286078,E1
13667240,286078,E1
13667241,286078,E1
13667242,286078,E1
13667243,286078,E1
13667244,286078,E1
13667245,286078,E1
13667294,286078,E1
13667295,286078,E1
13667296,286078,E1
13667297,286078,E1
13667298,286078,E1
13667299,286078,E1
13667300,286078,E1
13667301,286078,E1
13667302,286078,E1
13667303,286078,E1
13667304,286078,E1
13667305,286078,E1
13667306,286078,E1
13667307,286078,E1
13667308,286078,E1
13667309,286078,E1
13667310,286078,E1
13667311,286078,E1
13667312,286078,E1
13667313,286078,E1
13667314,286078,E1
13667315,286078,E1
13667316,286078,E1
13667317,286078,E1
13667318,286078,E1
13667319,286078,E1
13667320,286078,E1
13667321,286078,E1
13667322,286078,E1
13667323,286078,E1
13667324,286078,E1
13667325,286078,E1
13667326,286078,E1
13667327,286078,E1
13667139,286079,W1
13667140,286079,W1
13667141,286079,W1
13667142,286079,W1
13667143,286079,W1
13667144,286079,W1
13667145,286079,W1
13667146,286079,W1
13667147,286079,W1
13667148,286079,W1
13667149,286079,W1
13667150,286079,W1
13667151,286079,W1
13667152,286079,W1
13667153,286079,W1
13667154,286079,W1
13667155,286079,W1
13667156,286079,W1
13667157,286079,W1
13667158,286079,W1
13667159,286079,W1
13667160,286079,W1
13667161,286079,W1
13667162,286079,W1
13667163,286079,W1
13667164,286079,W1
13667165,286079,W1
13667166,286079,W1
13667167,286079,W1
13667168,286079,W1
13667169,286079,W1
13667170,286079,W1
13667171,286079,W1
13667172,286079,W1
13667173,286079,W1
13667174,286079,W1
13667175,286079,W1
13667176,286079,W1
13667177,286079,W1
13667178,286079,W1
13667179,286079,W1
13667180,286079,W1
13667181,286079,W1
13667182,286079,W1
13667183,286079,W1
13667184,286079,W1
13667185,286079,W1
13667186,286079,W1
13667187,286079,W1
13667188,286079,W1
13667189,286079,W1
13667190,286079,W1
13667191,286079,W1
13667192,286079,W1
13667193,286079,W1
13667194,286079,W1
13667195,286079,W1
13667196,286079,W1
13667246,286079,W1
13667247,286079,W1
13667248,286079,W1
13667249,286079,W1
13667250,286079,W1
13667251,286079,W1
13667252,286079,W1
13667253,286079,W1
13667254,286079,W1
13667255,286079,W1
13667256,286079,W1
13667257,286079,W1
13667258,286079,W1
13667259,286079,W1
13667260,286079,W1
13667261,286079,W1
13667262,286079,W1
13667263,286079,W1
13667264,286079,W1
13667265,286079,W1
13667266,286079,W1
13667267,286079,W1
13667268,286079,W1
13667269,286079,W1
13667270,286079,W1
13667271,286079,W1
13667272,286079,W1
13667273,286079,W1
13667274,286079,W1
13667275,286079,W1
13667276,286079,W1
13667277,286079,W1
13667278,286079,W1
13667279,286079,W1
13667280,286079,W1
13667281,286079,W1
13667282,286079,W1
13667283,286079,W1
13667284,286079,W1
13667285,286079,W1
13667286,286079,W1
13667287,286079,W1
13667288,286079,W1
13667289,286079,W1
13667290,286079,W1
13667291,286079,W1
13667292,286079,W1
13667293,286079,W1
13667328,286079,W1
13667329,286079,W1
13667330,286079,W1
13667331,286079,W1
13667332,286079,W1
13667333,286079,W1
13667334,286079,W1
13667335,286079,W1
13667336,286079,W1
13667337,286079,W1
13667338,286079,W1
13667339,286079,W1
13667340,286079,W1
13667341,286079,W1
13667342,286079,W1
13667343,286079,W1
13667344,286079,W1
13667345,286079,W1
13667346,286079,W1
13667347,286079,W1
13667348,286079,W1
13667349,286079,W1
13667350,286079,W1
13667351,286079,W1
13667352,286079,W1
13667353,286079,W1
13667354,286079,W1
13667355,286079,W1
13667356,286079,W1
13667357,286079,W1
13667358,286079,W1
13667359,286079,W1
13667360,286079,W1
13667361,286079,W1
13667362,286080,N1
13667363,286080,N1
13667364,286080,N1
13667366,286080,N1
13667367,286080,N1
13667368,286080,N1
13667369,286080,N1
13667370,286080,N1
13667371,286080,N1
13667372,286080,N1
13667373,286080,N1
13667374,286080,N1
13667376,286080,N1
13667377,286080,N1
13667378,286080,N1
13667379,286080,N1
13667380,286080,N1
13667381,286080,N1
13667382,286080,N1
13667383,286080,N1
13667384,286080,N1
13667385,286080,N1
13667386,286080,N1
13667387,286080,N1
